,date,open,close,high,low,volume,code
920,2013-11-05,29.826,31.735,31.967,28.917,27843.0,600519
921,2013-11-06,31.876,33.008,34.132,31.231,44449.0,600519
922,2013-11-07,32.768,32.446,33.198,30.57,21358.0,600519
923,2013-11-08,32.14,30.107,33.289,30.0,21537.0,600519
924,2013-11-11,31.644,32.925,34.686,30.14,52328.0,600519
925,2013-11-12,32.818,37.297,37.719,32.512,69478.0,600519
926,2013-11-13,36.677,37.198,38.628,35.859,31881.0,600519
927,2013-11-14,37.43,36.661,37.43,34.694,24042.0,600519
928,2013-11-15,36.388,36.14,37.115,35.033,33597.0,600519
929,2013-11-18,36.603,36.182,37.314,35.611,41571.0,600519
930,2013-11-19,36.19,35.628,36.768,34.372,41166.0,600519
931,2013-11-20,35.562,35.0,35.711,34.454,25517.0,600519
932,2013-11-21,34.686,32.19,35.19,32.099,32991.0,600519
933,2013-11-22,32.19,32.033,32.76,31.628,28110.0,600519
934,2013-11-25,31.463,34.066,34.834,31.248,26181.0,600519
935,2013-11-26,34.115,33.281,34.818,33.115,16406.0,600519
936,2013-11-27,33.289,33.256,34.281,32.14,15679.0,600519
937,2013-11-28,33.281,34.81,35.487,33.281,22240.0,600519
938,2013-11-29,34.124,34.487,34.661,33.231,20423.0,600519
939,2013-12-02,33.306,30.636,33.52,30.405,42892.0,600519
940,2013-12-03,30.446,31.297,31.578,29.446,32882.0,600519
941,2013-12-04,31.198,32.041,32.487,30.463,33510.0,600519
942,2013-12-05,32.008,30.81,32.008,30.777,19326.0,600519
943,2013-12-06,30.628,32.264,32.553,29.992,29150.0,600519
944,2013-12-09,32.14,31.595,32.223,29.992,25371.0,600519
945,2013-12-10,31.239,30.777,31.562,30.157,25392.0,600519
946,2013-12-11,30.702,30.314,31.314,30.132,19868.0,600519
947,2013-12-12,30.264,30.322,31.099,30.157,18306.0,600519
948,2013-12-13,30.182,30.322,31.14,30.173,19267.0,600519
949,2013-12-16,30.0,27.487,30.339,27.405,32869.0,600519
950,2013-12-17,27.471,27.686,28.942,27.016,15641.0,600519
951,2013-12-18,27.504,27.091,27.925,26.942,20105.0,600519
952,2013-12-19,27.752,25.983,27.843,25.942,17813.0,600519
953,2013-12-20,26.066,22.264,26.479,21.727,38556.0,600519
954,2013-12-23,22.082,22.149,23.082,21.826,19222.0,600519
955,2013-12-24,22.553,22.231,23.132,22.041,27897.0,600519
956,2013-12-25,22.553,21.942,22.859,21.636,18439.0,600519
957,2013-12-26,21.727,20.686,21.917,20.19,34156.0,600519
958,2013-12-27,21.066,21.892,22.744,20.686,25455.0,600519
959,2013-12-30,22.099,20.454,22.537,20.066,32166.0,600519
960,2013-12-31,20.074,23.694,24.463,18.834,57546.0,600519
961,2014-01-02,23.372,21.711,23.372,21.396,21976.0,600519
962,2014-01-03,21.107,20.058,21.562,19.438,23341.0,600519
963,2014-01-06,19.149,17.372,20.818,17.347,30229.0,600519
964,2014-01-07,16.859,17.231,17.884,16.107,18039.0,600519
965,2014-01-08,17.173,16.273,17.744,15.124,31989.0,600519
966,2014-01-09,15.942,16.223,18.256,15.611,47886.0,600519
967,2014-01-10,15.95,16.165,17.124,15.157,21126.0,600519
968,2014-01-13,16.19,16.677,18.686,16.008,37646.0,600519
969,2014-01-14,16.934,17.851,18.248,15.859,23474.0,600519
970,2014-01-15,17.19,15.744,17.719,15.157,19720.0,600519
971,2014-01-16,15.818,18.413,18.793,15.727,39119.0,600519
972,2014-01-17,18.256,17.016,18.958,16.868,32363.0,600519
973,2014-01-20,18.339,22.38,22.801,17.611,60090.0,600519
974,2014-01-21,21.727,22.545,23.967,21.19,35404.0,600519
975,2014-01-22,22.537,28.479,29.008,21.975,73667.0,600519
976,2014-01-23,28.487,28.413,29.496,26.487,40258.0,600519
977,2014-01-24,27.925,29.578,29.735,27.107,35780.0,600519
978,2014-01-27,29.074,33.917,36.421,28.884,83510.0,600519
979,2014-01-28,33.719,32.653,34.95,31.231,36401.0,600519
980,2014-01-29,33.115,30.826,34.173,30.396,31520.0,600519
981,2014-01-30,30.405,26.851,30.777,25.859,37223.0,600519
982,2014-02-07,26.735,28.248,28.851,25.909,23865.0,600519
983,2014-02-10,28.339,27.396,28.669,25.744,36251.0,600519
984,2014-02-11,27.347,28.372,29.644,26.768,43006.0,600519
985,2014-02-12,28.504,28.463,29.14,27.768,19283.0,600519
986,2014-02-13,28.363,29.719,31.967,28.347,38567.0,600519
987,2014-02-14,29.487,35.694,35.777,29.487,67410.0,600519
988,2014-02-17,36.686,41.545,42.38,36.686,87465.0,600519
989,2014-02-18,41.099,39.091,41.099,38.355,33640.0,600519
990,2014-02-19,39.124,41.173,43.198,39.124,31482.0,600519
991,2014-02-20,41.149,40.727,42.868,39.909,23188.0,600519
992,2014-02-21,39.909,40.801,41.686,39.727,34125.0,600519
993,2014-02-24,40.818,39.595,42.454,37.934,31178.0,600519
994,2014-02-25,39.909,35.256,40.239,34.124,46279.0,600519
995,2014-02-26,33.76,34.975,37.413,32.512,26513.0,600519
996,2014-02-27,35.074,37.388,38.082,33.314,25646.0,600519
997,2014-02-28,37.43,41.578,42.223,37.388,41926.0,600519
998,2014-03-03,41.562,45.636,45.686,40.182,48816.0,600519
999,2014-03-04,43.314,44.372,49.239,43.215,50866.0,600519
1000,2014-03-05,44.892,49.694,49.818,43.215,47211.0,600519
1001,2014-03-06,50.0,51.479,51.727,47.347,42741.0,600519
1002,2014-03-07,51.479,54.363,55.777,49.859,58110.0,600519
1003,2014-03-10,53.793,47.297,54.62,44.892,49985.0,600519
1004,2014-03-11,46.52,51.628,52.801,45.777,38561.0,600519
1005,2014-03-12,50.719,48.611,52.801,46.339,36763.0,600519
1006,2014-03-13,47.843,53.851,54.041,47.438,42637.0,600519
1007,2014-03-14,53.182,53.025,54.785,51.314,24933.0,600519
1008,2014-03-17,53.958,55.173,55.33,51.487,32198.0,600519
1009,2014-03-18,56.686,59.182,63.215,56.686,59473.0,600519
1010,2014-03-19,58.008,61.702,62.223,57.264,35365.0,600519
1011,2014-03-20,61.644,57.413,61.81,57.264,33895.0,600519
1012,2014-03-21,56.801,59.248,59.727,54.372,40318.0,600519
1013,2014-03-24,58.917,59.157,62.826,58.008,26320.0,600519
1014,2014-03-25,56.768,55.454,56.768,46.182,62403.0,600519
1015,2014-03-26,54.041,48.578,54.876,48.471,57376.0,600519
1016,2014-03-27,47.892,47.892,50.487,46.851,38044.0,600519
1017,2014-03-28,48.025,43.744,48.991,42.396,48272.0,600519
1018,2014-03-31,43.223,45.446,47.661,43.215,30583.0,600519
1019,2014-04-01,45.454,51.884,51.934,45.198,34046.0,600519
1020,2014-04-02,52.091,54.487,57.81,50.677,46698.0,600519
1021,2014-04-03,56.074,54.215,56.182,52.719,26918.0,600519
1022,2014-04-04,53.669,53.182,54.206,50.653,23206.0,600519
1023,2014-04-08,53.066,53.578,54.306,50.661,25927.0,600519
1024,2014-04-09,53.975,52.595,55.306,51.587,21618.0,600519
1025,2014-04-10,52.529,57.686,58.934,49.413,54177.0,600519
1026,2014-04-11,59.744,63.115,66.025,59.744,90225.0,600519
1027,2014-04-14,61.975,61.694,64.132,60.57,26824.0,600519
1028,2014-04-15,60.735,61.801,62.942,60.735,25880.0,600519
1029,2014-04-16,61.149,58.934,61.859,58.248,22040.0,600519
1030,2014-04-17,58.752,62.388,63.049,58.264,29744.0,600519
1031,2014-04-18,62.223,62.479,64.512,60.818,19601.0,600519
1032,2014-04-21,61.405,59.785,63.033,59.744,18333.0,600519
1033,2014-04-22,59.744,59.851,62.33,59.347,22344.0,600519
1034,2014-04-23,59.81,63.099,63.454,59.768,33755.73,600519
1035,2014-04-24,63.173,62.851,63.636,61.149,12581.0,600519
1036,2014-04-25,56.421,53.702,56.438,51.306,95877.0,600519
1037,2014-04-28,51.545,52.132,53.595,49.669,33028.0,600519
1038,2014-04-29,52.14,52.793,54.355,51.868,27996.0,600519
1039,2014-04-30,53.091,53.033,53.372,51.917,19220.0,600519
1040,2014-05-05,52.719,50.033,52.719,47.413,36743.0,600519
1041,2014-05-06,49.826,50.479,52.058,49.826,13622.0,600519
1042,2014-05-07,51.157,50.372,51.157,49.496,11960.0,600519
1043,2014-05-08,50.487,50.38,51.884,50.173,14697.0,600519
1044,2014-05-09,50.372,50.339,51.727,50.074,16721.0,600519
1045,2014-05-12,51.719,50.578,51.727,49.413,26194.0,600519
1046,2014-05-13,50.463,50.438,51.157,49.463,15939.0,600519
1047,2014-05-14,49.818,45.917,50.595,44.876,34016.0,600519
1048,2014-05-15,45.677,46.644,47.413,45.281,16983.0,600519
1049,2014-05-16,46.644,45.826,47.43,45.421,18467.0,600519
1050,2014-05-19,43.628,39.892,44.041,39.859,56250.0,600519
1051,2014-05-20,39.992,37.413,41.099,36.272,46885.0,600519
1052,2014-05-21,36.686,42.388,42.934,36.562,38737.0,600519
1053,2014-05-22,42.306,41.603,44.537,41.272,18678.0,600519
1054,2014-05-23,41.562,43.463,43.859,41.545,14009.0,600519
1055,2014-05-26,45.611,44.512,45.611,43.917,8910.0,600519
1056,2014-05-27,44.041,44.206,46.314,43.925,13035.0,600519
1057,2014-05-28,43.95,44.818,45.694,43.876,12501.0,600519
1058,2014-05-29,44.644,45.107,46.463,44.421,10106.0,600519
1059,2014-05-30,45.074,44.223,45.925,44.058,9217.0,600519
1060,2014-06-03,44.041,43.851,45.281,43.421,13048.0,600519
1061,2014-06-04,44.033,42.512,44.355,41.578,10494.0,600519
1062,2014-06-05,42.487,45.504,45.694,41.008,20678.0,600519
1063,2014-06-06,45.43,44.529,46.231,43.454,9477.0,600519
1064,2014-06-09,43.463,44.231,45.198,43.463,10034.0,600519
1065,2014-06-10,44.248,45.529,45.934,44.248,19305.0,600519
1066,2014-06-11,45.487,44.818,46.008,44.215,10781.0,600519
1067,2014-06-12,44.925,43.735,44.925,43.314,11499.0,600519
1068,2014-06-13,43.785,43.884,44.727,42.52,16970.0,600519
1069,2014-06-16,43.958,45.215,45.512,43.545,16237.0,600519
1070,2014-06-17,45.115,44.198,45.115,43.38,16364.0,600519
1071,2014-06-18,44.702,44.52,45.239,44.372,14024.0,600519
1072,2014-06-19,44.504,43.818,45.033,43.628,11551.0,600519
1073,2014-06-20,43.793,44.19,44.537,43.479,12019.0,600519
1074,2014-06-23,44.454,46.777,46.834,44.339,28983.0,600519
1075,2014-06-24,47.033,52.777,52.967,46.975,38532.0,600519
1076,2014-06-25,53.328,50.51,53.328,49.846,38171.0,600519
1077,2014-06-26,50.51,49.973,51.191,49.764,36348.0,600519
1078,2014-06-27,49.773,48.828,49.773,47.773,26477.0,600519
1079,2014-06-30,49.555,50.282,51.11,48.846,24399.0,600519
1080,2014-07-01,50.837,50.091,50.837,49.21,11946.0,600519
1081,2014-07-02,50.328,50.373,50.619,49.391,12068.0,600519
1082,2014-07-03,50.491,51.446,51.573,49.755,19331.0,600519
1083,2014-07-04,51.573,51.5,52.282,50.955,15402.0,600519
1084,2014-07-07,51.028,52.264,52.373,50.491,22879.0,600519
1085,2014-07-08,52.21,50.464,52.273,49.41,21091.0,600519
1086,2014-07-09,50.3,49.61,51.091,49.41,14328.0,600519
1087,2014-07-10,49.5,49.428,50.146,49.028,12159.0,600519
1088,2014-07-11,49.819,50.182,51.291,49.5,18432.0,600519
1089,2014-07-14,50.182,57.364,58.382,49.846,46534.0,600519
1090,2014-07-15,56.764,61.037,64.846,56.764,58787.0,600519
1091,2014-07-16,61.073,61.728,63.737,61.073,24459.0,600519
1092,2014-07-17,61.291,60.982,62.619,59.391,20191.0,600519
1093,2014-07-18,60.837,67.555,71.209,60.028,74896.0,600519
1094,2014-07-21,67.019,67.555,69.282,65.382,30143.0,600519
1095,2014-07-22,66.3,69.573,70.3,66.3,29820.0,600519
1096,2014-07-23,68.482,70.2,71.209,68.119,27836.0,600519
1097,2014-07-24,70.082,69.873,74.937,68.755,35682.0,600519
1098,2014-07-25,70.3,70.191,72.164,67.628,27833.0,600519
1099,2014-07-28,70.51,70.528,73.928,69.319,42968.0,600519
1100,2014-07-29,70.573,67.628,70.573,66.9,36017.0,600519
1101,2014-07-30,67.337,65.31,67.337,63.482,54876.0,600519
1102,2014-07-31,65.11,66.91,67.01,63.9,25206.0,600519
1103,2014-08-01,66.819,69.373,70.573,66.319,43259.0,600519
1104,2014-08-04,69.391,70.664,71.773,68.746,38848.0,600519
1105,2014-08-05,70.3,72.346,72.719,68.182,38357.0,600519
1106,2014-08-06,71.028,69.682,71.919,68.482,20317.0,600519
1107,2014-08-07,69.482,67.21,70.655,67.119,25396.0,600519
1108,2014-08-08,68.446,68.61,69.691,66.482,23819.0,600519
1109,2014-08-11,68.919,69.455,69.573,68.037,20070.0,600519
1110,2014-08-12,68.31,68.519,69.164,66.8,19604.0,600519
1111,2014-08-13,68.519,68.928,71.01,67.391,34454.0,600519
1112,2014-08-14,68.5,67.991,69.791,67.828,22958.0,600519
1113,2014-08-15,68.664,68.064,68.928,67.691,21802.0,600519
1114,2014-08-18,68.482,66.437,68.755,65.846,41698.0,600519
1115,2014-08-19,66.437,65.464,66.437,65.255,32095.0,600519
1116,2014-08-20,65.519,68.482,68.537,65.3,37084.0,600519
1117,2014-08-21,68.482,66.637,68.773,65.755,18872.0,600519
1118,2014-08-22,66.664,66.0,67.019,65.528,18636.0,600519
1119,2014-08-25,66.0,65.528,66.8,65.119,15376.0,600519
1120,2014-08-26,65.3,64.591,66.137,63.9,16589.0,600519
1121,2014-08-27,64.591,63.364,64.646,63.191,13828.0,600519
1122,2014-08-28,63.028,63.046,65.173,63.028,17618.0,600519
1123,2014-08-29,63.028,65.055,65.382,62.119,23838.0,600519
1124,2014-09-01,65.028,65.255,66.21,64.582,16450.0,600519
1125,2014-09-02,65.582,68.991,69.064,64.873,41246.0,600519
1126,2014-09-03,69.01,71.046,73.409,68.991,42042.0,600519
1127,2014-09-04,70.937,71.264,72.064,70.01,23975.0,600519
1128,2014-09-05,71.846,73.491,74.082,71.4,34731.0,600519
1129,2014-09-09,73.619,70.373,73.909,70.3,20562.0,600519
1130,2014-09-10,70.028,70.219,71.209,69.4,17867.0,600519
1131,2014-09-11,70.182,68.464,71.046,68.01,31875.0,600519
1132,2014-09-12,68.019,68.891,69.073,66.955,17356.0,600519
1133,2014-09-15,68.391,66.128,68.4,65.573,32543.0,600519
1134,2014-09-16,67.119,64.355,67.21,63.955,34823.0,600519
1135,2014-09-17,65.273,65.055,66.246,64.246,25841.0,600519
1136,2014-09-18,64.864,65.982,66.1,64.01,26482.0,600519
1137,2014-09-19,65.982,67.437,67.555,65.3,22665.0,600519
1138,2014-09-22,67.31,63.882,67.31,63.791,37191.0,600519
1139,2014-09-23,63.664,64.373,64.391,63.355,34546.0,600519
1140,2014-09-24,63.473,66.837,67.119,62.664,43448.0,600519
1141,2014-09-25,67.5,68.655,70.282,67.482,56851.0,600519
1142,2014-09-26,68.028,68.764,69.5,65.937,22716.0,600519
1143,2014-09-29,68.782,68.91,69.573,67.928,23488.0,600519
1144,2014-09-30,69.155,68.6,69.382,67.755,21574.0,600519
1145,2014-10-08,67.573,67.328,67.664,64.664,45652.0,600519
1146,2014-10-09,66.546,66.673,66.891,65.373,36244.0,600519
1147,2014-10-10,65.773,65.773,66.482,64.573,43147.0,600519
1148,2014-10-13,64.673,63.119,64.737,60.919,53176.0,600519
1149,2014-10-14,62.119,62.037,63.928,61.61,28895.0,600519
1150,2014-10-15,61.891,64.228,64.464,61.855,22238.0,600519
1151,2014-10-16,63.119,64.228,65.019,63.119,23949.0,600519
1152,2014-10-17,64.846,65.191,65.8,63.846,30976.0,600519
1153,2014-10-20,65.191,63.864,65.3,63.391,32910.0,600519
1154,2014-10-21,63.937,65.264,66.064,63.573,39911.0,600519
1155,2014-10-22,65.246,65.828,66.173,64.391,22836.0,600519
1156,2014-10-23,65.364,65.8,66.919,64.746,31917.0,600519
1157,2014-10-24,65.71,65.646,66.564,64.564,19980.0,600519
1158,2014-10-27,63.91,64.391,65.846,62.019,27970.0,600519
1159,2014-10-28,64.228,65.519,65.846,64.1,20548.0,600519
1160,2014-10-29,65.573,65.119,66.264,64.373,21423.0,600519
1161,2014-10-30,64.846,62.5,64.846,62.21,49087.0,600519
1162,2014-10-31,62.546,63.646,63.846,61.528,36421.0,600519
1163,2014-11-03,63.71,62.646,63.828,62.528,24670.0,600519
1164,2014-11-04,62.564,58.837,62.564,58.482,55943.0,600519
1165,2014-11-05,58.528,54.073,58.528,53.482,76719.0,600519
1166,2014-11-06,54.073,54.982,55.291,53.946,36362.0,600519
1167,2014-11-07,55.0,55.791,56.028,54.946,41507.0,600519
1168,2014-11-10,57.573,61.0,61.01,56.664,62325.0,600519
1169,2014-11-11,61.482,60.619,62.3,59.4,47706.0,600519
1170,2014-11-12,60.282,60.2,60.837,57.755,30823.0,600519
1171,2014-11-13,60.046,59.01,60.055,57.282,49155.0,600519
1172,2014-11-14,58.991,64.2,64.51,58.4,75225.0,600519
1173,2014-11-17,73.937,66.71,73.937,66.664,150416.0,600519
1174,2014-11-18,67.573,62.71,68.319,62.119,63497.0,600519
1175,2014-11-19,62.637,60.364,62.71,59.946,46290.0,600519
1176,2014-11-20,60.191,58.191,60.228,58.019,46258.0,600519
1177,2014-11-21,58.082,60.419,60.482,57.755,41990.0,600519
1178,2014-11-24,61.1,61.164,62.119,59.391,53878.0,600519
1179,2014-11-25,60.682,61.791,61.982,60.119,53231.0,600519
1180,2014-11-26,61.755,62.982,63.355,61.11,63858.0,600519
1181,2014-11-27,62.119,63.646,64.137,61.21,96551.0,600519
1182,2014-11-28,63.546,62.882,63.546,60.455,88288.0,600519
1183,2014-12-01,63.546,66.719,67.573,63.028,121740.0,600519
1184,2014-12-02,65.8,67.7,67.755,65.073,99268.0,600519
1185,2014-12-03,68.882,71.055,74.209,68.81,117322.0,600519
1186,2014-12-04,72.573,79.509,79.846,72.573,117781.0,600519
1187,2014-12-05,83.019,76.591,83.9,74.482,112901.0,600519
1188,2014-12-08,74.7,78.455,81.655,73.209,100894.0,600519
1189,2014-12-09,77.573,78.355,90.864,77.119,151890.0,600519
1190,2014-12-10,80.3,84.773,88.028,80.3,106656.0,600519
1191,2014-12-11,84.846,81.109,86.609,80.564,54882.0,600519
1192,2014-12-12,81.919,81.746,85.746,81.209,51055.0,600519
1193,2014-12-15,81.755,88.519,88.573,80.691,70964.0,600519
1194,2014-12-16,88.209,85.419,88.209,83.128,51129.0,600519
1195,2014-12-17,84.837,84.0,86.164,82.846,60020.0,600519
1196,2014-12-18,84.564,84.246,86.846,83.937,38567.0,600519
1197,2014-12-19,83.991,85.591,86.646,83.028,49631.0,600519
1198,2014-12-22,84.528,88.573,88.746,81.1,73623.0,600519
1199,2014-12-23,88.282,92.9,97.109,86.673,85650.0,600519
1200,2014-12-24,92.119,87.628,95.573,85.464,63554.0,600519
1201,2014-12-25,87.709,90.146,90.3,85.764,44071.0,600519
1202,2014-12-26,89.473,91.728,93.028,87.573,42677.0,600519
1203,2014-12-29,92.209,88.009,93.937,86.664,89838.0,600519
1204,2014-12-30,87.573,91.064,92.1,87.1,56171.0,600519
1205,2014-12-31,89.937,93.591,93.937,89.391,46269.0,600519
1206,2015-01-05,93.591,105.319,106.882,92.746,94515.0,600519
1207,2015-01-06,103.028,101.055,105.355,99.409,55020.0,600519
1208,2015-01-07,99.428,96.609,102.573,93.928,54797.0,600519
1209,2015-01-08,97.573,95.537,98.046,94.064,40525.0,600519
1210,2015-01-09,94.3,94.219,99.182,94.037,53982.0,600519
1211,2015-01-12,93.937,90.691,96.291,88.9,49914.0,600519
1212,2015-01-13,91.209,89.282,92.609,89.028,36708.0,600519
1213,2015-01-14,89.391,87.737,90.755,85.646,52403.0,600519
1214,2015-01-15,88.382,90.364,90.664,87.1,48585.0,600519
1215,2015-01-16,90.482,90.4,92.119,90.282,39978.0,600519
1216,2015-01-19,85.755,80.737,87.755,77.091,64679.0,600519
1217,2015-01-20,81.228,83.1,85.3,78.482,61022.0,600519
1218,2015-01-21,83.273,86.991,87.482,82.3,52674.0,600519
1219,2015-01-22,87.0,85.964,88.809,84.846,38254.0,600519
1220,2015-01-23,84.955,85.773,87.828,84.946,33084.0,600519
1221,2015-01-26,86.391,87.391,88.028,85.8,35649.0,600519
1222,2015-01-27,87.409,84.946,87.409,83.028,41883.0,600519
1223,2015-01-28,83.937,82.546,85.209,82.391,30680.0,600519
1224,2015-01-29,81.391,81.346,83.028,80.3,32492.0,600519
1225,2015-01-30,82.109,82.282,85.755,81.664,47508.0,600519
1226,2015-02-02,80.764,80.137,81.573,78.937,33983.0,600519
1227,2015-02-03,82.555,83.364,83.619,81.391,27792.0,600519
1228,2015-02-04,84.073,82.346,86.737,82.119,35293.0,600519
1229,2015-02-05,83.909,79.437,85.664,79.391,41239.0,600519
1230,2015-02-06,79.973,79.937,81.664,79.028,37102.0,600519
1231,2015-02-09,81.0,88.755,89.482,80.3,87293.0,600519
1232,2015-02-10,89.209,87.464,89.573,86.164,53638.0,600519
1233,2015-02-11,87.028,87.709,88.709,86.737,22894.0,600519
1234,2015-02-12,88.473,88.091,88.928,86.673,25050.0,600519
1235,2015-02-13,88.582,87.109,88.937,86.119,40127.0,600519
1236,2015-02-16,87.155,87.855,88.146,85.955,39521.0,600519
1237,2015-02-17,88.073,86.864,88.382,86.582,34172.0,600519
1238,2015-02-25,87.573,88.446,90.028,85.855,59935.0,600519
1239,2015-02-26,88.3,90.882,92.473,88.073,62297.0,600519
1240,2015-02-27,91.119,94.891,98.028,91.028,63370.0,600519
1241,2015-03-02,94.664,94.6,97.391,93.028,31098.0,600519
1242,2015-03-03,93.3,90.255,95.755,89.537,42999.0,600519
1243,2015-03-04,91.2,91.382,92.128,89.028,40662.0,600519
1244,2015-03-05,89.4,89.864,91.237,88.528,36206.0,600519
1245,2015-03-06,89.709,88.137,90.737,87.819,25470.0,600519
1246,2015-03-09,90.119,95.355,96.655,88.3,43486.0,600519
1247,2015-03-10,94.791,91.964,95.3,91.464,29637.0,600519
1248,2015-03-11,91.964,95.737,96.664,91.937,40583.0,600519
1249,2015-03-12,96.664,96.437,99.382,95.209,38496.0,600519
1250,2015-03-13,96.391,93.855,97.482,92.646,25479.0,600519
1251,2015-03-16,93.991,97.355,98.028,91.219,31160.0,600519
1252,2015-03-17,98.473,100.091,101.837,98.382,45904.0,600519
1253,2015-03-18,100.119,102.528,103.019,98.955,39304.0,600519
1254,2015-03-19,101.7,98.737,102.109,97.628,33539.0,600519
1255,2015-03-20,97.755,96.8,98.473,94.737,51373.0,600519
1256,2015-03-23,98.182,98.555,100.073,96.846,40979.0,600519
1257,2015-03-24,98.755,99.109,100.7,95.846,60079.0,600519
1258,2015-03-25,96.664,96.464,98.573,95.809,42240.0,600519
1259,2015-03-26,97.164,101.719,102.937,95.755,67105.0,600519
1260,2015-03-27,101.209,98.073,101.719,96.619,40144.59,600519
1261,2015-03-30,98.191,100.091,102.073,96.755,63451.0,600519
1262,2015-03-31,100.009,99.355,103.728,97.591,88130.0,600519
1263,2015-04-01,99.419,98.791,100.809,98.009,76875.0,600519
1264,2015-04-02,99.355,98.1,100.846,96.555,62981.0,600519
1265,2015-04-03,97.573,100.128,100.309,96.464,51210.0,600519
1266,2015-04-07,100.164,103.637,104.009,99.209,59824.0,600519
1267,2015-04-08,105.3,107.119,112.737,104.473,135857.0,600519
1268,2015-04-09,107.1,103.028,108.373,102.164,62399.0,600519
1269,2015-04-10,103.019,103.228,105.746,102.673,102019.0,600519
1270,2015-04-13,104.437,106.573,107.109,102.064,91356.0,600519
1271,2015-04-14,106.664,108.482,111.464,106.628,81903.0,600519
1272,2015-04-15,111.3,108.209,111.919,106.809,55005.0,600519
1273,2015-04-16,110.8,126.909,126.909,110.146,86014.0,600519
1274,2015-04-17,138.391,132.628,147.3,128.737,192094.0,600519
1275,2015-04-20,130.3,133.964,144.573,129.391,130588.0,600519
1276,2015-04-21,139.391,155.237,155.237,139.391,122401.0,600519
1277,2015-04-22,165.573,161.109,165.755,154.946,134635.0,600519
1278,2015-04-23,161.209,153.973,161.364,151.191,86030.0,600519
1279,2015-04-24,150.191,156.2,157.282,143.946,100531.0,600519
1280,2015-04-27,155.373,153.746,164.664,151.2,78973.0,600519
1281,2015-04-28,152.119,146.564,156.3,145.8,87291.0,600519
1282,2015-04-29,144.937,148.282,151.209,144.937,59300.0,600519
1283,2015-04-30,149.528,150.509,152.937,146.437,64064.0,600519
1284,2015-05-04,150.9,153.0,156.664,148.5,54739.0,600519
1285,2015-05-05,150.3,140.255,150.3,139.282,73700.0,600519
1286,2015-05-06,143.009,141.828,145.746,139.4,60324.0,600519
1287,2015-05-07,143.937,143.873,150.191,141.719,68102.0,600519
1288,2015-05-08,144.955,152.273,152.919,144.755,57805.0,600519
1289,2015-05-11,149.846,155.246,155.746,148.482,61345.0,600519
1290,2015-05-12,155.028,152.5,155.028,150.3,47031.0,600519
1291,2015-05-13,151.937,154.3,160.273,150.755,58913.0,600519
1292,2015-05-14,154.164,149.764,157.119,149.591,41853.0,600519
1293,2015-05-15,149.764,144.091,151.655,140.855,54185.0,600519
1294,2015-05-18,143.937,140.428,143.937,139.482,35363.0,600519
1295,2015-05-19,140.346,148.519,148.682,139.573,47637.0,600519
1296,2015-05-20,150.3,152.073,157.573,147.846,63771.0,600519
1297,2015-05-21,153.937,156.291,158.755,152.128,47669.0,600519
1298,2015-05-22,157.282,171.991,172.846,157.2,66649.0,600519
1299,2015-05-25,166.664,181.964,183.473,165.755,67473.0,600519
1300,2015-05-26,181.755,180.791,184.846,179.355,60914.0,600519
1301,2015-05-27,180.773,172.937,184.228,169.391,46934.0,600519
1302,2015-05-28,171.437,158.582,176.664,157.664,60884.0,600519
1303,2015-05-29,157.582,161.055,165.755,157.473,57783.0,600519
1304,2015-06-01,161.155,167.991,169.373,157.391,65816.0,600519
1305,2015-06-02,167.118,163.591,167.118,158.173,64635.0,600519
1306,2015-06-03,162.282,160.109,163.591,157.582,46424.0,600519
1307,2015-06-04,160.282,155.946,162.118,139.391,92362.0,600519
1308,2015-06-05,155.855,151.973,159.482,144.846,85738.0,600519
1309,2015-06-08,149.855,161.791,164.428,148.3,96007.0,600519
1310,2015-06-09,162.118,156.691,166.482,154.391,77851.0,600519
1311,2015-06-10,153.609,158.528,163.828,151.937,80462.0,600519
1312,2015-06-11,157.573,157.628,161.664,155.546,52954.0,600519
1313,2015-06-12,159.5,163.028,169.391,158.482,90909.0,600519
1314,2015-06-15,163.918,158.382,168.482,157.646,100014.0,600519
1315,2015-06-16,156.664,152.073,162.846,150.755,69303.0,600519
1316,2015-06-17,152.082,153.109,155.537,147.573,58388.0,600519
1317,2015-06-18,151.228,143.0,152.846,139.937,61506.0,600519
1318,2015-06-19,144.728,135.128,147.109,133.955,67608.0,600519
1319,2015-06-23,139.209,150.528,153.8,134.055,81247.0,600519
1320,2015-06-24,148.482,158.673,162.3,146.346,95706.0,600519
1321,2015-06-25,158.937,150.109,159.419,148.673,66521.0,600519
1322,2015-06-26,148.5,141.619,153.709,135.119,99332.0,600519
1323,2015-06-29,147.0,145.428,154.391,128.3,165071.0,600519
1324,2015-06-30,145.428,155.437,157.409,144.846,126298.0,600519
1325,2015-07-01,153.028,155.291,165.3,149.373,103326.0,600519
1326,2015-07-02,153.3,157.846,178.118,143.946,118459.0,600519
1327,2015-07-03,153.028,148.309,158.028,141.391,109605.0,600519
1328,2015-07-06,164.8,152.155,164.837,138.937,272799.0,600519
1329,2015-07-07,148.482,143.191,154.464,138.937,167562.0,600519
1330,2015-07-08,129.391,136.537,143.928,120.991,289140.0,600519
1331,2015-07-09,136.537,155.7,157.946,133.028,138203.0,600519
1332,2015-07-10,154.846,162.655,178.482,150.264,256149.0,600519
